order_no	req_pu_date	customer	origin	destination	revenue	cost	margin	distance_km	rate_per_km	cost_per_km	margin_per_km	year
22309	2024-10-04	SCOTTS	CANADA LTD LACHINE,PQ	MIRAMICHI,NB	625.0	475.0	150.0					2024
22310	2024-10-07	SCOTTS	CANADA LTD LACHINE,PQ	L'ORIGNAL,ON	735.0	550.0	185.0					2024
22328	2024-10-07	SCOTTS	CANADA LTD LACHINE,PQ	DELHI,ON	950.0	700.0	250.0					2024
22311	2024-10-08	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 22312 10/10/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22314 09/10/2024	SCOTTS CANADA LTD LACHINE,PQ	L'ORIGNAL,ON	735.0	550.0	185.0					2024
22316	2024-10-08	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22317 07/10/2024 SCOTTS CANADA LTD ST-BONAVENTURE ST-MARGARETS,NB 700.00CA 475.00 225.00 22318 07/10/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22319	2024-10-08	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22320	2024-10-08	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22322	2024-10-08	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 150.00CA 100.00 50.00 22323 09/10/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22321	2024-10-09	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22334	2024-10-09	CAPMATIC POINTE-CLAIRE,PQMONTREAL-NORD,PQ 225.00CA 130.00 95.00 22335 10/10/2024 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,100.00CA 900.00 200.00 22336 17/10/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22324	2024-10-10	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22325	2024-10-10	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22315	2024-10-11	SCOTTS	CANADA LTD LACHINE,PQ	L'ORIGNAL,ON	735.0	550.0	185.0					2024
22326	2024-10-11	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22327	2024-10-11	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22329	2024-10-15	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22330	2024-10-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22352	2024-10-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22353	2024-10-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22354	2024-10-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22379	2024-10-15	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,050.00CA 850.00 200.00 22380 15/10/2024 SCOTTS CANADA LTD ST-BONAVENTURE ST-MARGARETS,NB 975.00CA 750.00 225.00 22381 17/10/2024	SCOTTS DELHI DELHI,ON	ST-MARGARETS,NB	1225.0	1025.0	200.0					2024
22331	2024-10-16	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22332	2024-10-16	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22355	2024-10-16	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22356	2024-10-16	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22357	2024-10-16	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22358	2024-10-16	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22359	2024-10-16	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22360	2024-10-16	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22382	2024-10-16	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22384 21/10/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22333	2024-10-17	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22361	2024-10-17	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22362	2024-10-17	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22363	2024-10-17	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22364	2024-10-17	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22365	2024-10-17	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22366	2024-10-17	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22424	2024-10-17	EMBALLAGES AT MIRABEL,PQ NOUVELLE-OUEST, 655.00CA 500.00 155.00 22425 25/10/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22337	2024-10-18	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22367	2024-10-18	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22368	2024-10-18	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22369	2024-10-18	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22370	2024-10-18	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22371	2024-10-18	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22372	2024-10-18	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22373	2024-10-18	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22374	2024-10-18	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22343	2024-10-21	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22348	2024-10-21	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22349 11/10/2024 SCOTTS CANADA LTD ST-FRANCOIS DE MASDT-EBWOANSAKVAENTURE 1,650.00CA 1,450.00 200.00 22350 11/10/2024 SCOTTS CANADA LTD ST-BONAVENTURE DELHI,ON 475.00CA 388.99 86.01 22351 15/10/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22375	2024-10-21	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22376	2024-10-21	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22377	2024-10-21	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22378	2024-10-21	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22385	2024-10-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22386	2024-10-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22387	2024-10-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22388	2024-10-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22442	2024-10-21	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,050.00CA 850.00 200.00 22443 21/10/2024 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 225.00CA 130.00 95.00 22444 28/10/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22464	2024-10-21	EMBALLAGES	AT MIRABEL,PQ	MATTAWA,ON	385.0	330.0	55.0	438.5137209963975		0.7525	0.1254	2024
22389	2024-10-22	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22390	2024-10-22	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22391	2024-10-22	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22392	2024-10-22	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22393	2024-10-22	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22394	2024-10-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22395	2024-10-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22396	2024-10-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22397	2024-10-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22398	2024-10-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22399	2024-10-23	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22400	2024-10-23	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22401	2024-10-23	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22402	2024-10-23	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22403	2024-10-23	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22404	2024-10-23	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22405	2024-10-23	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22406	2024-10-23	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22407	2024-10-23	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22408	2024-10-23	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22484	2024-10-23	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,050.00CA 850.00 200.00 22490 29/10/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 22491 04/11/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,050.00 250.00 22492 01/11/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22409	2024-10-24	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22410	2024-10-24	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22411	2024-10-24	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22412	2024-10-24	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22413	2024-10-24	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22414	2024-10-24	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22415	2024-10-24	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22416	2024-10-24	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22417	2024-10-24	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22418	2024-10-24	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22419	2024-10-25	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22420	2024-10-25	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22421	2024-10-25	SCOTTS	DELHI L'ORIGNAL,ON	DELHI,ON	1750.0	1450.0	300.0					2024
22426	2024-10-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22427	2024-10-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22428	2024-10-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22429	2024-10-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22438	2024-10-25	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,050.00 250.00 22439 21/10/2024 CAPMATIC MONTREAL-NORD,PFQAIRFIELD,NJ 2,625.00CA 1,865.00 760.00 22440 21/10/2024 CAPMATIC MONTREAL-NORD,PFQAIRFIELD,NJ 2,475.00CA 1,700.00 775.00 22441 22/10/2024	CAPMATIC LACHINE,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0					2024
22338	2024-10-28	CAPMATIC MONTREAL-NORD,PCQHICAGO,IL 3,500.00CA 2,700.00 800.00 22339 28/10/2024 CAPMATIC MONTREAL-NORD,PCQHICAGO,IL 4,025.00CA 3,225.00 800.00 22340 29/10/2024 CAPMATIC MONTREAL-NORD,PCQHICAGO,IL 4,250.00CA 3,435.00 815.00 22342 18/10/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22445	2024-10-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22446	2024-10-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22447	2024-10-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22448	2024-10-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22497	2024-10-28	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 240.00CA 145.00 95.00 22498 25/10/2024	EMBALLAGES AT MIRABEL,PQ	SAINT-PAMPHILE,PQ	1100.0	1000.0	100.0					2024
22499	2024-10-28	EMBALLAGES AT SAINT-PAMPHILE,PQMIRABEL,PQ 1,400.00CA 1,200.00 200.00 22500 25/10/2024 SCOTTS CANADA LTD SAINT CATHARINESST-BONAVENTURE 1,350.00CA 1,000.00 350.00 22501 04/11/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22449	2024-10-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22450	2024-10-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22451	2024-10-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22452	2024-10-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22453	2024-10-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22465	2024-10-30	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22466	2024-10-30	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22467	2024-10-30	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22468	2024-10-30	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22469	2024-10-30	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22516	2024-10-30	SCOTTS CANADA LTD ST-BONAVENTURE MIRAMICHI,NB 700.00CA 475.00 225.00 22517 30/10/2024	EMBALLAGES AT MIRABEL,PQ	AMOS,PQ	850.0	650.0	200.0					2024
22520	2024-10-30	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22521 07/11/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22480	2024-10-31	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22481	2024-10-31	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22482	2024-10-31	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22483	2024-10-31	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22479	2024-11-01	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22493	2024-11-01	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22494	2024-11-01	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22495	2024-11-01	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22496	2024-11-01	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22502	2024-11-04	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22503	2024-11-04	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22504	2024-11-04	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22506	2024-11-05	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22507	2024-11-05	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22508	2024-11-05	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22509	2024-11-05	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22510	2024-11-05	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	665.843894589323		2.1026	0.5256	2024
22533	2024-11-05	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,050.00 250.00 22534 31/10/2024 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 950.00 250.00 22535 05/11/2024 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 950.00 250.00 22536 04/11/2024	CAPMATIC ST-LAURENT,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0					2024
22505	2024-11-06	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22511	2024-11-06	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22512	2024-11-06	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22513	2024-11-06	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22514	2024-11-06	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22515	2024-11-06	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	665.843894589323		2.1026	0.5256	2024
22538	2024-11-06	SCOTTS CANADA LTD ST-BONAVENTURE ST-MARGARETS,NB 1,275.00CA 1,025.00 250.00 22539 07/11/2024	SCOTTS DELHI DELHI,ON	MIRAMICHI,NB	3350.0	3000.0	350.0					2024
22475	2024-11-07	CAPMATIC	CHICAGO,IL	MONTREAL-NORD,PQ	4560.0	3700.0	860.0	1434.5441292522562		2.5792	0.5995	2024
22476	2024-11-07	CAPMATIC	CHICAGO,IL	MONTREAL-NORD,PQ	4760.0	3700.0	1060.0	1434.5441292522562		2.5792	0.7389	2024
22477	2024-11-07	CAPMATIC	CHICAGO,IL	MONTREAL-NORD,PQ	5080.0	3700.0	1380.0	1434.5441292522562		2.5792	0.962	2024
22522	2024-11-07	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22523	2024-11-07	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22524	2024-11-07	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22537	2024-11-07	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1450.0	1200.0	250.0					2024
22525	2024-11-08	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22526	2024-11-08	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22527	2024-11-08	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22528	2024-11-08	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22529	2024-11-08	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22530	2024-11-08	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22548	2024-11-08	SCOTTS	CANADA LTD LACHINE,PQ	DELHI,ON	750.0	550.0	200.0					2024
22544	2024-11-11	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22545	2024-11-11	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	665.843894589323		2.1026	0.5256	2024
22546	2024-11-11	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22547	2024-11-11	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22549	2024-11-11	SCOTTS	CANADA LTD LACHINE,PQ	MIRAMICHI,NB	625.0	450.0	175.0					2024
22574	2024-11-11	CAPMATIC	ST-LAURENT,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	12.266042140358689		8.1526	4.0763	2024
22550	2024-11-12	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22551	2024-11-12	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22553	2024-11-12	CAPMATIC MONTREAL-NORD,PMQONTREAL,PQ 300.00CA 225.00 75.00 22554 14/11/2024	CAPMATIC MONTREAL,PQ	MONTREAL-NORD,PQ	450.0	350.0	100.0					2024
22556	2024-11-12	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22557	2024-11-12	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22575	2024-11-12	SCOTTS	DELHI CONCORD,ON	DORVAL,PQ	985.0	775.0	210.0					2024
22576	2024-11-12	EMBALLAGES	AT HELENA,AL	MIRABEL,PQ	750.0	650.0	100.0	2102.901915681952		0.3091	0.0476	2024
